1.500000e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.500000e-01 4.985598e-07 -4.631011e-04 -5.102586e-02 
1.500000e-01 3.886569e-06 -9.631149e-04 -4.894696e-02 
1.500001e-01 1.278509e-05 -1.441435e-03 -4.668895e-02 
1.500003e-01 2.954522e-05 -1.896344e-03 -4.426339e-02 
1.500007e-01 5.627120e-05 -2.326126e-03 -4.166493e-02 
1.500015e-01 9.484169e-05 -2.729046e-03 -3.888927e-02 
1.500027e-01 1.469292e-04 -3.103348e-03 -3.594200e-02 
1.500045e-01 2.140178e-04 -3.447277e-03 -3.281390e-02 
1.500070e-01 2.974195e-04 -3.759051e-03 -2.951116e-02 
1.500105e-01 3.982894e-04 -4.036895e-03 -2.602841e-02 
1.500150e-01 5.176386e-04 -4.279015e-03 -2.236523e-02 
1.500209e-01 6.563477e-04 -4.483615e-03 -1.852362e-02 
1.500282e-01 8.151772e-04 -4.648894e-03 -1.450168e-02 
1.500373e-01 9.947788e-04 -4.773050e-03 -1.029889e-02 
1.500482e-01 1.195704e-03 -4.854277e-03 -5.916068e-03 
1.500612e-01 1.418415e-03 -4.890769e-03 -1.352626e-03 
1.500766e-01 1.663287e-03 -4.880724e-03 3.391759e-03 
1.500946e-01 1.930625e-03 -4.822340e-03 8.315115e-03 
1.501153e-01 2.220661e-03 -4.713821e-03 1.341821e-02 
1.501391e-01 2.533564e-03 -4.553376e-03 1.870033e-02 
1.501661e-01 2.869448e-03 -4.339220e-03 2.415997e-02 
1.501965e-01 3.228371e-03 -4.069577e-03 2.979660e-02 
1.502307e-01 3.610347e-03 -3.742685e-03 3.561111e-02 
1.502688e-01 4.015341e-03 -3.356783e-03 4.159886e-02 
1.503111e-01 4.443284e-03 -2.910130e-03 4.775970e-02 
1.503578e-01 4.894066e-03 -2.400999e-03 5.409540e-02 
1.504090e-01 5.367545e-03 -1.827669e-03 6.059874e-02 
1.504652e-01 5.863548e-03 -1.188445e-03 6.727281e-02 
1.505264e-01 6.381875e-03 -4.816460e-04 7.411665e-02 
1.505929e-01 6.922301e-03 2.944030e-04 8.111925e-02 
1.506649e-01 7.484575e-03 1.141333e-03 8.829208e-02 
1.507427e-01 8.068426e-03 2.060775e-03 9.562682e-02 
1.508264e-01 8.673565e-03 3.054343e-03 1.031132e-01 
1.509162e-01 9.299682e-03 4.123605e-03 1.107601e-01 
1.510124e-01 9.946452e-03 5.270117e-03 1.185671e-01 
1.511152e-01 1.061353e-02 6.495420e-03 1.265250e-01 
1.512248e-01 1.130058e-02 7.801029e-03 1.346254e-01 
1.513413e-01 1.200721e-02 9.188417e-03 1.428724e-01 
1.514650e-01 1.273305e-02 1.065904e-02 1.512669e-01 
1.515960e-01 1.347771e-02 1.221431e-02 1.598062e-01 
1.517346e-01 1.424080e-02 1.385564e-02 1.684852e-01 
1.518809e-01 1.502189e-02 1.558439e-02 1.772981e-01 
1.520351e-01 1.582058e-02 1.740191e-02 1.862388e-01 
1.521973e-01 1.663643e-02 1.930950e-02 1.953058e-01 
