0.000000e+00 0.000000e+00 1.500000e-01 0.000000e+00 
-5.189875e-04 -6.879006e-02 1.496912e-01 -6.872470e-02 
-1.300429e-03 -8.657346e-02 1.486723e-01 -1.322033e-01 
-2.233998e-03 -9.939909e-02 1.470982e-01 -1.803286e-01 
-3.275207e-03 -1.082473e-01 1.451066e-01 -2.161783e-01 
-4.388211e-03 -1.138788e-01 1.428072e-01 -2.422402e-01 
-5.544087e-03 -1.169102e-01 1.402877e-01 -2.605157e-01 
-6.719475e-03 -1.178492e-01 1.376175e-01 -2.726119e-01 
-7.895510e-03 -1.171040e-01 1.348517e-01 -2.798213e-01 
-9.056957e-03 -1.149860e-01 1.320338e-01 -2.831878e-01 
-1.019147e-02 -1.117521e-01 1.291979e-01 -2.835478e-01 
-1.128903e-02 -1.076182e-01 1.263707e-01 -2.815692e-01 
-1.234146e-02 -1.027563e-01 1.235726e-01 -2.777875e-01 
-1.334213e-02 -9.729110e-02 1.208195e-01 -2.726355e-01 
-1.428558e-02 -9.132692e-02 1.181233e-01 -2.664573e-01 
-1.516729e-02 -8.495185e-02 1.154928e-01 -2.595258e-01 
-1.598352e-02 -7.823803e-02 1.129345e-01 -2.520576e-01 
-1.673114e-02 -7.123897e-02 1.104529e-01 -2.442255e-01 
-1.740749e-02 -6.399436e-02 1.080508e-01 -2.361668e-01 
-1.801030e-02 -5.653765e-02 1.057299e-01 -2.279889e-01 
-1.853760e-02 -4.889611e-02 1.034911e-01 -2.197754e-01 
-1.898765e-02 -4.109122e-02 1.013343e-01 -2.115913e-01 
-1.935891e-02 -3.313949e-02 9.925901e-02 -2.034866e-01 
-1.964998e-02 -2.505341e-02 9.726419e-02 -1.954992e-01 
-1.985956e-02 -1.684328e-02 9.534854e-02 -1.876574e-01 
-1.998647e-02 -8.518692e-03 9.351049e-02 -1.799814e-01 
-2.002956e-02 -8.273543e-05 9.174831e-02 -1.724864e-01 
-1.998777e-02 8.459119e-03 9.006013e-02 -1.651821e-01 
-1.986004e-02 1.710244e-02 8.844402e-02 -1.580739e-01 
-1.964539e-02 2.584666e-02 8.689799e-02 -1.511655e-01 
-1.934280e-02 3.468716e-02 8.542004e-02 -1.444566e-01 
