1.154174e-18 -5.491000e-02 -2.915076e-03 4.510769e-02 -9.616580e-18 1.271738e-02 -1.565238e-17 -1.148036e-01 -1.598107e-02 7.542145e-02 -1.118463e-17 5.536319e-02 
1.044364e-18 -5.605603e-02 -3.079124e-03 4.585177e-02 -9.949665e-18 1.328339e-02 -1.098101e-17 -1.146030e-01 -1.640483e-02 7.440757e-02 -3.330850e-17 5.660024e-02 
6.501736e-19 -5.720006e-02 -3.247403e-03 4.658570e-02 -1.023114e-17 1.386176e-02 -3.941900e-17 -1.144027e-01 -1.682784e-02 7.339280e-02 -2.814797e-17 5.783771e-02 
-1.249592e-18 -5.834209e-02 -3.419903e-03 4.730947e-02 -1.435419e-17 1.445252e-02 -1.899765e-16 -1.142027e-01 -1.725006e-02 7.237711e-02 -4.123043e-16 5.907562e-02 
-1.403916e-18 -5.948212e-02 -3.596618e-03 4.802307e-02 -1.438347e-17 1.505566e-02 -1.543244e-17 -1.140030e-01 -1.767144e-02 7.136048e-02 -2.927746e-18 6.031397e-02 
-1.089084e-18 -6.062015e-02 -3.777537e-03 4.872650e-02 -1.410355e-17 1.567119e-02 3.148325e-17 -1.138037e-01 -1.809195e-02 7.034287e-02 2.799172e-17 6.155276e-02 
-8.149776e-19 -6.175620e-02 -3.962653e-03 4.941974e-02 -1.373341e-17 1.629911e-02 2.741060e-17 -1.136047e-01 -1.851156e-02 6.932425e-02 3.701401e-17 6.279200e-02 
-9.421317e-19 -6.289026e-02 -4.151955e-03 5.010279e-02 -1.388850e-17 1.693942e-02 -1.271541e-17 -1.134061e-01 -1.893022e-02 6.830459e-02 -1.550953e-17 6.403170e-02 
-1.125791e-18 -6.402234e-02 -4.345434e-03 5.077563e-02 -1.411630e-17 1.759214e-02 -1.836595e-17 -1.132078e-01 -1.934789e-02 6.728387e-02 -2.277970e-17 6.527184e-02 
-1.140778e-18 -6.515244e-02 -4.543079e-03 5.143825e-02 -1.415983e-17 1.825727e-02 -1.498711e-18 -1.130100e-01 -1.976454e-02 6.626206e-02 -4.353290e-18 6.651245e-02 
-7.850798e-19 -6.628056e-02 -4.744881e-03 5.209064e-02 -1.409942e-17 1.893480e-02 3.556985e-17 -1.128125e-01 -2.018013e-02 6.523912e-02 6.041016e-18 6.775353e-02 
-4.557074e-19 -6.740672e-02 -4.950827e-03 5.273279e-02 -1.390504e-17 1.962475e-02 3.293724e-17 -1.126155e-01 -2.059462e-02 6.421502e-02 1.943808e-17 6.899507e-02 
-3.246648e-19 -6.853091e-02 -5.160906e-03 5.336469e-02 -1.358647e-17 2.032712e-02 1.310426e-17 -1.124189e-01 -2.100796e-02 6.318975e-02 3.185700e-17 7.023708e-02 
5.755931e-20 -6.965313e-02 -5.375108e-03 5.398632e-02 -1.350500e-17 2.104192e-02 3.822241e-17 -1.122227e-01 -2.142013e-02 6.216326e-02 8.147630e-18 7.147956e-02 
-1.083320e-19 -7.077340e-02 -5.593419e-03 5.459768e-02 -1.367636e-17 2.176914e-02 -1.658913e-17 -1.120270e-01 -2.183108e-02 6.113554e-02 -1.713631e-17 7.272251e-02 
-3.109364e-19 -7.189172e-02 -5.815826e-03 5.519874e-02 -1.410744e-17 2.250880e-02 -2.026045e-17 -1.118317e-01 -2.224078e-02 6.010656e-02 -4.310778e-17 7.396595e-02 
-1.887020e-18 -7.300809e-02 -6.042318e-03 5.578951e-02 -1.795343e-17 2.326090e-02 -1.576083e-16 -1.116370e-01 -2.264918e-02 5.907628e-02 -3.845989e-16 7.520986e-02 
-1.824023e-18 -7.412252e-02 -6.272881e-03 5.636995e-02 -1.807528e-17 2.402544e-02 6.299674e-18 -1.114427e-01 -2.305625e-02 5.804468e-02 -1.218589e-17 7.645424e-02 
-1.098486e-18 -7.523501e-02 -6.507500e-03 5.694007e-02 -1.762888e-17 2.480244e-02 7.255373e-17 -1.112489e-01 -2.346194e-02 5.701173e-02 4.464072e-17 7.769911e-02 
-1.376831e-18 -7.634556e-02 -6.746162e-03 5.749984e-02 -1.771410e-17 2.559188e-02 -2.783456e-17 -1.110557e-01 -2.386623e-02 5.597741e-02 -8.521877e-18 7.894446e-02 
-1.030092e-18 -7.745419e-02 -6.988853e-03 5.804926e-02 -1.753897e-17 2.639378e-02 3.467389e-17 -1.108629e-01 -2.426906e-02 5.494170e-02 1.751232e-17 8.019030e-02 
-6.484728e-19 -7.856090e-02 -7.235557e-03 5.858831e-02 -1.699874e-17 2.720815e-02 3.816195e-17 -1.106708e-01 -2.467040e-02 5.390456e-02 5.402284e-17 8.143661e-02 
-7.128826e-19 -7.966569e-02 -7.486259e-03 5.911697e-02 -1.724484e-17 2.803498e-02 -6.440988e-18 -1.104792e-01 -2.507022e-02 5.286597e-02 -2.460971e-17 8.268340e-02 
-5.845377e-19 -8.076857e-02 -7.740944e-03 5.963522e-02 -1.692660e-17 2.887429e-02 1.283449e-17 -1.102881e-01 -2.546847e-02 5.182590e-02 3.182418e-17 8.393068e-02 
-1.554806e-19 -8.186955e-02 -7.999595e-03 6.014307e-02 -1.656150e-17 2.972607e-02 4.290571e-17 -1.100977e-01 -2.586511e-02 5.078434e-02 3.650957e-17 8.517843e-02 
-1.788589e-18 -8.296863e-02 -8.262196e-03 6.064048e-02 -1.851084e-17 3.059034e-02 -1.633108e-16 -1.099078e-01 -2.626011e-02 4.974125e-02 -1.949340e-16 8.642666e-02 
-1.279492e-18 -8.406581e-02 -8.528730e-03 6.112745e-02 -1.820389e-17 3.146710e-02 5.090970e-17 -1.097186e-01 -2.665342e-02 4.869661e-02 3.069493e-17 8.767537e-02 
-1.126250e-18 -8.516111e-02 -8.799180e-03 6.160395e-02 -1.855070e-17 3.235634e-02 1.532419e-17 -1.095299e-01 -2.704502e-02 4.765040e-02 -3.468106e-17 8.892455e-02 
-9.419849e-19 -8.625453e-02 -9.073529e-03 6.206998e-02 -1.821197e-17 3.325808e-02 1.842653e-17 -1.093420e-01 -2.743485e-02 4.660259e-02 3.387334e-17 9.017420e-02 
-8.896615e-19 -8.734608e-02 -9.351758e-03 6.252551e-02 -1.808811e-17 3.417233e-02 5.232338e-18 -1.091546e-01 -2.782288e-02 4.555317e-02 1.238610e-17 9.142433e-02 
-1.179739e-18 -8.843576e-02 -9.633848e-03 6.297053e-02 -1.845617e-17 3.509908e-02 -2.900778e-17 -1.089679e-01 -2.820907e-02 4.450210e-02 -3.680545e-17 9.267492e-02 
-1.300353e-18 -8.952358e-02 -9.919782e-03 6.340502e-02 -1.873562e-17 3.603833e-02 -1.206135e-17 -1.087820e-01 -2.859339e-02 4.344937e-02 -2.794584e-17 9.392598e-02 
-1.445783e-18 -9.060954e-02 -1.020954e-02 6.382897e-02 -1.874856e-17 3.699011e-02 -1.454304e-17 -1.085967e-01 -2.897579e-02 4.239495e-02 -1.293185e-18 9.517749e-02 
-1.555284e-18 -9.169366e-02 -1.050310e-02 6.424236e-02 -1.857118e-17 3.795440e-02 -1.095012e-17 -1.084120e-01 -2.935624e-02 4.133883e-02 1.773711e-17 9.642946e-02 
-1.388670e-18 -9.277594e-02 -1.080045e-02 6.464517e-02 -1.846959e-17 3.893122e-02 1.666145e-17 -1.082282e-01 -2.973470e-02 4.028097e-02 1.015912e-17 9.768189e-02 
-1.584925e-18 -9.385639e-02 -1.110156e-02 6.503738e-02 -1.875138e-17 3.992057e-02 -1.962549e-17 -1.080450e-01 -3.011112e-02 3.922137e-02 -2.817860e-17 9.893476e-02 
-1.575706e-18 -9.493502e-02 -1.140642e-02 6.541898e-02 -1.888253e-17 4.092245e-02 9.218409e-19 -1.078626e-01 -3.048548e-02 3.815999e-02 -1.311513e-17 1.001881e-01 
-1.716498e-18 -9.601183e-02 -1.171499e-02 6.578995e-02 -1.928784e-17 4.193687e-02 -1.407917e-17 -1.076809e-01 -3.085773e-02 3.709682e-02 -4.053077e-17 1.014418e-01 
-1.659598e-18 -9.708683e-02 -1.202727e-02 6.615027e-02 -1.915307e-17 4.296383e-02 5.690001e-18 -1.075000e-01 -3.122784e-02 3.603184e-02 1.347652e-17 1.026960e-01 
-1.584776e-18 -9.816003e-02 -1.234323e-02 6.649992e-02 -1.885018e-17 4.400334e-02 7.482259e-18 -1.073199e-01 -3.159576e-02 3.496503e-02 3.028944e-17 1.039506e-01 
-1.294026e-18 -9.923143e-02 -1.266284e-02 6.683888e-02 -1.880522e-17 4.505539e-02 2.907494e-17 -1.071405e-01 -3.196147e-02 3.389637e-02 4.495581e-18 1.052056e-01 
-1.123674e-18 -1.003011e-01 -1.298609e-02 6.716714e-02 -1.859705e-17 4.612000e-02 1.703524e-17 -1.069620e-01 -3.232492e-02 3.282585e-02 2.081766e-17 1.064611e-01 
-1.121038e-18 -1.013689e-01 -1.331295e-02 6.748468e-02 -1.808250e-17 4.719717e-02 2.636141e-19 -1.067843e-01 -3.268607e-02 3.175343e-02 5.145465e-17 1.077169e-01 
-1.045680e-18 -1.024350e-01 -1.364340e-02 6.779147e-02 -1.822526e-17 4.828690e-02 7.535733e-18 -1.066074e-01 -3.304489e-02 3.067911e-02 -1.427602e-17 1.089732e-01 
-6.415674e-19 -1.034993e-01 -1.397742e-02 6.808750e-02 -1.810238e-17 4.938920e-02 4.041128e-17 -1.064314e-01 -3.340134e-02 2.960287e-02 1.228763e-17 1.102298e-01 
-5.546375e-19 -1.045618e-01 -1.431497e-02 6.837274e-02 -1.797821e-17 5.050407e-02 8.692991e-18 -1.062562e-01 -3.375538e-02 2.852469e-02 1.241776e-17 1.114868e-01 
-6.972981e-19 -1.056227e-01 -1.465604e-02 6.864719e-02 -1.826597e-17 5.163151e-02 -1.426606e-17 -1.060818e-01 -3.410698e-02 2.744455e-02 -2.877624e-17 1.127442e-01 
-7.994378e-19 -1.066817e-01 -1.500060e-02 6.891081e-02 -1.859897e-17 5.277153e-02 -1.021397e-17 -1.059084e-01 -3.445610e-02 2.636245e-02 -3.330008e-17 1.140020e-01 
-9.161111e-19 -1.077391e-01 -1.534863e-02 6.916360e-02 -1.906855e-17 5.392414e-02 -1.166733e-17 -1.057358e-01 -3.480271e-02 2.527835e-02 -4.695761e-17 1.152601e-01 
-8.415401e-19 -1.087947e-01 -1.570010e-02 6.940552e-02 -1.890052e-17 5.508932e-02 7.457093e-18 -1.055641e-01 -3.514676e-02 2.419225e-02 1.680235e-17 1.165186e-01 
-1.075290e-18 -1.098487e-01 -1.605498e-02 6.963656e-02 -1.913834e-17 5.626710e-02 -2.337499e-17 -1.053933e-01 -3.548822e-02 2.310413e-02 -2.378201e-17 1.177774e-01 
-9.842540e-19 -1.109009e-01 -1.641325e-02 6.985670e-02 -1.906673e-17 5.745746e-02 9.103610e-18 -1.052235e-01 -3.582706e-02 2.201398e-02 7.161152e-18 1.190366e-01 
-9.441934e-19 -1.119515e-01 -1.677488e-02 7.006592e-02 -1.909086e-17 5.866042e-02 4.006053e-18 -1.050546e-01 -3.616324e-02 2.092178e-02 -2.413476e-18 1.202960e-01 
-1.055319e-18 -1.130003e-01 -1.713985e-02 7.026419e-02 -1.946986e-17 5.987598e-02 -1.111252e-17 -1.048866e-01 -3.649673e-02 1.982752e-02 -3.789901e-17 1.215558e-01 
-5.343801e-19 -1.140475e-01 -1.750812e-02 7.045151e-02 -1.901332e-17 6.110414e-02 5.209386e-17 -1.047196e-01 -3.682748e-02 1.873118e-02 4.565399e-17 1.228159e-01 
-1.051744e-19 -1.150931e-01 -1.787968e-02 7.062783e-02 -1.854875e-17 6.234490e-02 4.292056e-17 -1.045535e-01 -3.715547e-02 1.763276e-02 4.645640e-17 1.240762e-01 
4.174296e-20 -1.161369e-01 -1.825448e-02 7.079316e-02 -1.784172e-17 6.359827e-02 1.469174e-17 -1.043884e-01 -3.748065e-02 1.653224e-02 7.070318e-17 1.253369e-01 
-2.430360e-19 -1.171792e-01 -1.863251e-02 7.094745e-02 -1.814572e-17 6.486425e-02 -2.847790e-17 -1.042243e-01 -3.780301e-02 1.542960e-02 -3.039991e-17 1.265978e-01 
-4.165139e-19 -1.182198e-01 -1.901374e-02 7.109070e-02 -1.805042e-17 6.614284e-02 -1.734779e-17 -1.040613e-01 -3.812249e-02 1.432484e-02 9.529713e-18 1.278589e-01 
-6.557724e-19 -1.192588e-01 -1.939813e-02 7.122288e-02 -1.840787e-17 6.743404e-02 -2.392585e-17 -1.038992e-01 -3.843907e-02 1.321795e-02 -3.574452e-17 1.291203e-01 
-1.223630e-20 -1.202962e-01 -1.978566e-02 7.134397e-02 -1.804483e-17 6.873786e-02 6.435361e-17 -1.037381e-01 -3.875272e-02 1.210891e-02 3.630375e-17 1.303819e-01 
-1.755739e-19 -1.213320e-01 -2.017629e-02 7.145395e-02 -1.810589e-17 7.005429e-02 -1.633376e-17 -1.035781e-01 -3.906340e-02 1.099772e-02 -6.105913e-18 1.316437e-01 
-3.093162e-19 -1.223661e-01 -2.057000e-02 7.155279e-02 -1.808155e-17 7.138335e-02 -1.337422e-17 -1.034191e-01 -3.937107e-02 9.884361e-03 2.433736e-18 1.329058e-01 
1.216564e-19 -1.233988e-01 -2.096676e-02 7.164048e-02 -1.803335e-17 7.272503e-02 4.309725e-17 -1.032611e-01 -3.967571e-02 8.768828e-03 4.820292e-18 1.341680e-01 
2.601622e-19 -1.244298e-01 -2.136653e-02 7.171699e-02 -1.789767e-17 7.407934e-02 1.385059e-17 -1.031042e-01 -3.997728e-02 7.651110e-03 1.356739e-17 1.354304e-01 
9.108416e-19 -1.254593e-01 -2.176929e-02 7.178230e-02 -1.751366e-17 7.544627e-02 6.506794e-17 -1.029484e-01 -4.027576e-02 6.531200e-03 3.840105e-17 1.366930e-01 
9.301287e-19 -1.264872e-01 -2.217500e-02 7.183639e-02 -1.742457e-17 7.682582e-02 1.928713e-18 -1.027936e-01 -4.057110e-02 5.409090e-03 8.909509e-18 1.379557e-01 
7.557392e-19 -1.275136e-01 -2.258363e-02 7.187924e-02 -1.768414e-17 7.821801e-02 -1.743895e-17 -1.026400e-01 -4.086328e-02 4.284771e-03 -2.595740e-17 1.392185e-01 
9.425150e-19 -1.285385e-01 -2.299516e-02 7.191082e-02 -1.761153e-17 7.962282e-02 1.867758e-17 -1.024874e-01 -4.115226e-02 3.158238e-03 7.261616e-18 1.404814e-01 
-9.455983e-19 -1.295618e-01 -2.340954e-02 7.193112e-02 -1.912892e-17 8.104027e-02 -1.888113e-16 -1.023360e-01 -4.143803e-02 2.029482e-03 -1.517390e-16 1.417445e-01 
-2.456819e-18 -1.305837e-01 -2.382674e-02 7.194010e-02 -2.059470e-17 8.247034e-02 -1.511220e-16 -1.021856e-01 -4.172054e-02 8.984988e-04 -1.465786e-16 1.430076e-01 
-3.747008e-18 -1.316041e-01 -2.424674e-02 7.193775e-02 -2.218891e-17 8.391305e-02 -1.290189e-16 -1.020364e-01 -4.199976e-02 -2.347188e-04 -1.594207e-16 1.442708e-01 
-4.329083e-18 -1.326230e-01 -2.466950e-02 7.192405e-02 -2.249803e-17 8.536839e-02 -5.820753e-17 -1.018883e-01 -4.227567e-02 -1.370176e-03 -3.091252e-17 1.455341e-01 
-5.086152e-18 -1.336404e-01 -2.509498e-02 7.189897e-02 -2.312209e-17 8.683637e-02 -7.570692e-17 -1.017413e-01 -4.254824e-02 -2.507877e-03 -6.240602e-17 1.467974e-01 
-5.400516e-18 -1.346563e-01 -2.552315e-02 7.186250e-02 -2.361872e-17 8.831697e-02 -3.143639e-17 -1.015955e-01 -4.281744e-02 -3.647827e-03 -4.966289e-17 1.480607e-01 
-7.297955e-18 -1.356708e-01 -2.595398e-02 7.181460e-02 -2.524057e-17 8.981022e-02 -1.897439e-16 -1.014508e-01 -4.308324e-02 -4.790030e-03 -1.621851e-16 1.493241e-01 
-7.328653e-18 -1.366839e-01 -2.638744e-02 7.175525e-02 -2.511919e-17 9.131609e-02 -3.069802e-18 -1.013073e-01 -4.334561e-02 -5.934490e-03 1.213806e-17 1.505874e-01 
-7.359228e-18 -1.376955e-01 -2.682349e-02 7.168444e-02 -2.510440e-17 9.283460e-02 -3.057540e-18 -1.011650e-01 -4.360453e-02 -7.081210e-03 1.479474e-18 1.518507e-01 
-7.586485e-18 -1.387058e-01 -2.726209e-02 7.160214e-02 -2.543005e-17 9.436574e-02 -2.272567e-17 -1.010238e-01 -4.385997e-02 -8.230192e-03 -3.256526e-17 1.531140e-01 
-7.071714e-18 -1.397146e-01 -2.770320e-02 7.150832e-02 -2.512102e-17 9.590951e-02 5.147707e-17 -1.008838e-01 -4.411190e-02 -9.381439e-03 3.090353e-17 1.543772e-01 
-6.436609e-18 -1.407221e-01 -2.814681e-02 7.140297e-02 -2.466471e-17 9.746591e-02 6.351050e-17 -1.007450e-01 -4.436029e-02 -1.053495e-02 4.563083e-17 1.556403e-01 
-6.455268e-18 -1.417281e-01 -2.859286e-02 7.128607e-02 -2.461927e-17 9.903494e-02 -1.865875e-18 -1.006074e-01 -4.460513e-02 -1.169073e-02 4.543306e-18 1.569033e-01 
-5.781188e-18 -1.427329e-01 -2.904132e-02 7.115758e-02 -2.414237e-17 1.006166e-01 6.740801e-17 -1.004710e-01 -4.484638e-02 -1.284879e-02 4.769069e-17 1.581662e-01 
-5.451058e-18 -1.437362e-01 -2.949216e-02 7.101749e-02 -2.392256e-17 1.022109e-01 3.301305e-17 -1.003358e-01 -4.508402e-02 -1.400911e-02 2.198042e-17 1.594290e-01 
-5.715298e-18 -1.447382e-01 -2.994534e-02 7.086577e-02 -2.448386e-17 1.038178e-01 -2.642404e-17 -1.002018e-01 -4.531803e-02 -1.517170e-02 -5.612969e-17 1.606916e-01 
-4.397386e-18 -1.457389e-01 -3.040083e-02 7.070240e-02 -2.239787e-17 1.054374e-01 1.317912e-16 -1.000691e-01 -4.554839e-02 -1.633656e-02 2.085993e-16 1.619540e-01 
-3.457827e-18 -1.467383e-01 -3.085858e-02 7.052737e-02 -2.050156e-17 1.070695e-01 9.395588e-17 -9.993753e-02 -4.577506e-02 -1.750369e-02 1.896307e-16 1.632163e-01 
-2.594022e-18 -1.477364e-01 -3.131856e-02 7.034064e-02 -1.851782e-17 1.087143e-01 8.638055e-17 -9.980722e-02 -4.599803e-02 -1.867309e-02 1.983737e-16 1.644783e-01 
-1.698912e-18 -1.487332e-01 -3.178073e-02 7.014219e-02 -1.651021e-17 1.103717e-01 8.951099e-17 -9.967814e-02 -4.621727e-02 -1.984475e-02 2.007617e-16 1.657402e-01 
-1.470227e-18 -1.497287e-01 -3.224506e-02 6.993200e-02 -1.580471e-17 1.120417e-01 2.286843e-17 -9.955030e-02 -4.643277e-02 -2.101868e-02 7.054998e-17 1.670018e-01 
